x,y,x1,y1,count
116.128220355165,36.88931434,116.201194604511,36.898977813,1
116.128220355165,36.88931434,116.201454606571,36.8595805404,9
116.166881643417,36.7369936274,116.224063695529,36.8296956552,14
116.128220355165,36.88931434,116.161023286624,36.8499153311,2
116.158578173832,36.7967378518,116.201454606571,36.8595805404,3
116.158578173832,36.7967378518,116.187967894785,36.8423657703,2
116.076704532441,36.7742076027,116.224063695529,36.8296956552,1
116.076704532441,36.7742076027,116.238550959949,36.8844029222,1
116.075840441831,36.7166953788,116.238550959949,36.8844029222,1
116.185005198725,36.8169277032,116.233234077655,36.8538921818,5
116.077890357139,36.7977365117,116.224063695529,36.8296956552,1
116.076704532441,36.7742076027,116.215440987476,36.8148355569,1
116.185005198725,36.8169277032,116.201454606571,36.8595805404,7
116.128220355165,36.88931434,116.194702202121,36.8217852248,1
116.166881643417,36.7369936274,116.201454606571,36.8595805404,8
116.081355798093,36.7862586453,116.201454606571,36.8595805404,1
116.199112583306,36.8085974012,116.233234077655,36.8538921818,6
116.199112583306,36.8085974012,116.267986116349,36.8464487936,1
116.19621427247,36.8349891912,116.233234077655,36.8538921818,2
116.082044459571,36.8775200621,116.201194604511,36.898977813,4
116.081355798093,36.7862586453,116.224063695529,36.8296956552,1
116.152358115381,36.7472086102,116.22621547235,36.8186155797,1
116.082044459571,36.8775200621,116.233234077655,36.8538921818,2
116.082044459571,36.8775200621,116.201454606571,36.8595805404,4
116.082044459571,36.8775200621,116.238550959949,36.8844029222,3
116.082044459571,36.8775200621,116.153059438381,36.88100399,1
116.082044459571,36.8775200621,116.224063695529,36.8296956552,1
116.152358115381,36.7472086102,116.215440987476,36.8148355569,1
116.19621427247,36.8349891912,116.161023286624,36.8499153311,1
116.082044459571,36.8775200621,116.187967894785,36.8423657703,1
116.238550959949,36.8844029222,116.238550959949,36.8844029222,754
116.212990326737,36.8394675655,116.201454606571,36.8595805404,25
116.212990326737,36.8394675655,116.207302730742,36.8742546712,8
116.201194604511,36.898977813,116.275588645109,36.8783272133,1
116.201194604511,36.898977813,116.212990326737,36.8394675655,8
116.201194604511,36.898977813,116.201194604511,36.898977813,106
116.213333290228,36.9869128814,116.187967894785,36.8423657703,1
116.213333290228,36.9869128814,116.238550959949,36.8844029222,4
116.215440987476,36.8148355569,116.27671859644,36.8242721187,1
116.215440987476,36.8148355569,116.224063695529,36.8296956552,7
116.224063695529,36.8296956552,116.233234077655,36.8538921818,409
